124493634232128_1916600171688123,441,bebe nasce com mais de  kg e mae brinca  ela e tao grande   noticias   saude todos os pacotes de fraldas comprados para a recem nascida carleigh tiveram que ser deixadas de lado  e que a menina  que nasceu no ultimo dia   de maio
124493634232128_1915067105174763,31,a arvore que sempre se inclina em direcao ao equador   nao importando onde esteja   noticias   meio ambiente originario da nova caledonia  um arquipelago tropical no sudoeste do oceano pacifico  o pinheiro de cook pode ser visto hoje em diferentes partes do mundo
124493634232128_1912858208728986,40,cientistas descobrem exoplaneta gigante quase tao quente quanto o sol   noticias   ciencia a descoberta do mais quente exoplaneta gigante ja encontrado no universo foi apresentada em estudo publicado na nature nesta segunda feira    a temperatu
124493634232128_1906091006072373,14,cientistas descobrem ligacao entre proteina do cerebro  zika e microcefalia   noticias   saude um novo estudo liderado por cientistas britanicos revela que o virus da zika sequestra uma proteina humana chamada musashi    para permitir que ele s
124493634232128_1905386486142825,188,maior aviao ja construido  projetado para lancar satelites  inicia fase de testes nos eua   noticias   ciencia um gigantesco aviao criado para colocar foguetes em orbita saiu pela primeira vez do hangar nesta quarta feira   nbsp para iniciar a etapa de testes na
124493634232128_1904160669598740,30,computador de passageiro pega fogo durante voo nos eua   noticias   internacional um incendio provocado pela bateria de litio de um laptop de um passageiro obrigou o pouso forcado de um voo entre nova york e san francisco  nos eua  na no
124493634232128_1903718576309616,121,corpos sao encontrados em antiga casa de john lennon em liverpool   noticias   uol noticias os corpos de uma mulher e duas criancas foram encontrados em um flat onde viveu john lennon  dos beatles  em liverpool  a informacao e da bbc
124493634232128_1902482929766514,656,tubulacao de agua forma bolha gigante no asfalto e explode  assista   noticias   internacional uma tubulacao subterranea de agua explodiu em uma rua de kiev  na ucrania  na ultima segunda feira    o incidente  flagrado por cameras de seguranca  de
124493634232128_1902378643110276,251,mulher fica milionaria com anel que custou menos de r      noticias   tabloide trinta anos atras  uma mulher  moradora de londres comprou um lindo anel com um diamante falso em um dessas vendas de garagem  realmente  a peca era linda
124493634232128_1900425709972236,144,bbc  ultimos acontecimentos e fatos do brasil e do mundo   uol noticias bbc  acompanhe no uol noticias os ultimos acontecimentos e fatos sobre mundo  brasil  politica  economia  tecnologia  educacao  ciencia  saude e outros temas
124493634232128_1897792620235545,326,mulher encontra r    mil dentro de tv antiga deixada para reciclagem   noticias   tabloide a funcionaria de uma usina de reciclagem encontrou   mil dolares canadenses   escondidos em um aparelho de tv antigo que seria desman
124493634232128_1894335277247946,20,mulher e  salva por celular  no atentado em manchester   bbc   uol noticias um celular pode ter salvado a vida de uma mulher que ficou ferida no atentado durante o show de ariana grande  em manchester  na inglaterra
124493634232128_1883590354989105,40,virus zika pode ser usado no tratamento de tumor cerebral  afirmam pesquisadores   noticias   saude o virus zika poderia ser usado no tratamento de tumor cerebral  e o que acreditam cientistas da universidade de cambrigde  no reino unido
124493634232128_1883045931710214,33,sinal do wi fi pode ser usado para espionarem dentro da sua casa   noticias   ciencia ja pensou que seu wi fi de casa pode fazer muito mais do que voce imagina  alem da internet  o roteador envia ondas que podem ser usadas para detectar o qu
124493634232128_1875511009130373,69,homem cai do vao do masp e helicoptero pousa na av  paulista para resgate   noticias   cotidiano um helicoptero aguia da policia militar de sao paulo fez um pouso na av  paulista  uma das avenidas mais importante da cidade  na manha deste domingo
124493634232128_1873258289355645,16,imagina ter um cancer diagnosticado pelo cheiro  isso nao esta longe de acontecer   noticias   ciencia vendado  voce reconheceria o cheiro da sua mae  de um amante  ou um colega de trabalho  nao estamos falando do cheiro do perfume  nem dos detergentes que u
124493634232128_1870424592972348,30,chines passa   anos com duas canetas alojadas no corpo   noticias   tabloide um chines passou   anos com duas canetas esferograficas dentro de seu corpo  os objetos foram finalmente retirados  por meio de uma cirurgia  no ultimo di
124493634232128_1870172166330924,1075,investigacao revela identidade de menina morta no seculo   que comoveu cidade dos eua   bbc   uol noticias caixao com corpo em perfeito estado de crianca morta ha   anos foi encontrado durante reforma de casa    voluntarios participaram de rastreamento em reg
124493634232128_1867932863221521,23,passageiros relatam fogo em turbina e voo e cancelado em porto alegre   noticias   cotidiano uma das turbinas de um aviao da gol que decolaria de porto alegre para sao paulo na manha desta quarta feira emitiu fogo na pista do aeroporto internaciona
124493634232128_1867766143238193,9,estudo identifica risco de ataque cardiaco em uso de analgesicos comuns   noticias   saude um novo estudo sugere uma ligacao entre o consumo de altas doses de analgesicos anti inflamatorios   como ibuprofeno   e ataques cardiacos
124493634232128_1866259653388842,1333,pe humano e encontrado em praia do litoral de sao paulo   noticias   cotidiano banhistas que caminhavam a beira mar se surpreenderam ao encontrar um pe humano na tarde do ultimo domingo na praia de pitangueiras  proximo ao morro do ma
124493634232128_1859079190773555,30,atingido por urubu  aviao retorna para viracopos minutos apos decolagem   noticias   cotidiano um aviao da azul linhas aereas teve que retornar ao aeroporto internacional de viracopos  em campinas    na tarde desta quinta feira
124493634232128_1857831067565034,17,marido da rainha elizabeth vai se afastar da vida publica  anuncia palacio de buckingham   noticias   internacional o palacio de buckingham comunicou na manha desta quinta feira   que o marido da rainha elizabeth  a  o principe philip  duque de edimburgo  que fara   a
124493634232128_1856956730985801,11,o raro fenomeno atmosferico que teria inspirado  o grito  um dos quadros mais famosos do mundo   noticias   meio ambiente o ceu de cores intensas no quadro o grito nao e apenas um simbolo da angustia que atormenta o protagonista da famosa obra criada pelo noruegues edvard munc
124493634232128_1854838574530950,30,surfista e resgatado apos   horas perdido no mar   bbc   uol noticias um surfista  muito sortudo  foi encontrado por um helicoptero da guarda costeira nas aguas gelidas da escocia apos ficar   horas no mar  matthew bryce  de
